idx,date,signal,position,return,pnl,equity,action
85,2020-05-08,0,0,-0.0013294930214019,-0.0,1.0,hold
86,2020-05-11,0,0,-0.0046162427183511,-0.0,1.0,hold
87,2020-05-12,0,0,0.0203337125303977,0.0,1.0,hold
88,2020-05-13,0,0,-0.0256619093732747,-0.0,1.0,hold
89,2020-05-14,0,0,-0.0006453627874545,-0.0,1.0,hold
90,2020-05-15,0,0,-0.0343225097032598,-0.0,1.0,hold
91,2020-05-18,0,0,0.0063298228402233,0.0,1.0,hold
92,2020-05-19,0,0,0.021111396826158,0.0,1.0,hold
93,2020-05-20,0,0,0.0043787544510012,0.0,1.0,hold
94,2020-05-21,0,0,-0.0073575840768702,-0.0,1.0,hold
95,2020-05-22,0,0,-0.0011284338094974,-0.0,1.0,hold
96,2020-05-26,0,0,0.0316645047717616,0.0,1.0,hold
97,2020-05-27,0,0,0.0188030435364687,0.0,1.0,hold
98,2020-05-28,0,0,0.0095046626511057,0.0,1.0,hold
99,2020-05-29,0,0,0.0256620973194605,0.0,1.0,hold
100,2020-06-01,0,0,0.0155655279707429,0.0,1.0,hold
101,2020-06-02,0,0,0.0082622880359908,0.0,1.0,hold
102,2020-06-03,0,0,-0.0032251686810099,-0.0,1.0,hold
103,2020-06-04,0,0,0.0112722762414605,0.0,1.0,hold
104,2020-06-05,0,0,0.0024945207587225,0.0,1.0,hold
105,2020-06-08,0,0,-0.0118810323499978,-0.0,1.0,hold
106,2020-06-09,0,0,0.0069177285262014,0.0,1.0,hold
107,2020-06-10,0,0,-0.021169158460066,-0.0,1.0,hold
108,2020-06-11,0,0,0.0071602091117954,0.0,1.0,hold
109,2020-06-12,0,0,-0.0159632793948444,-0.0,1.0,hold
110,2020-06-15,0,0,0.010220386061458,0.0,1.0,hold
111,2020-06-16,0,0,-0.0033134566648174,-0.0,1.0,hold
112,2020-06-17,0,0,0.0213031875518985,0.0,1.0,hold
113,2020-06-18,0,0,0.0151362754442923,0.0,1.0,hold
114,2020-06-19,0,0,0.0065206163504338,0.0,1.0,hold
115,2020-06-22,0,0,0.0154976919912916,0.0,1.0,hold
116,2020-06-23,0,0,-0.0158246772335498,-0.0,1.0,hold
117,2020-06-24,0,0,-0.0015913572989929,-0.0,1.0,hold
118,2020-06-25,0,0,0.0091457401473864,0.0,1.0,hold
119,2020-06-26,0,0,-0.0067995386087835,-0.0,1.0,hold
120,2020-06-29,0,0,-0.0009988732845714,-0.0,1.0,hold
121,2020-06-30,0,0,0.0124198173347171,0.0,1.0,hold
122,2020-07-01,0,0,0.0116634525148986,0.0,1.0,hold
123,2020-07-02,0,0,0.0052739760448483,0.0,1.0,hold
124,2020-07-03,0,0,0.014735139974255,0.0,1.0,hold
125,2020-07-06,0,0,0.0033445902359812,0.0,1.0,hold
126,2020-07-07,0,0,-0.008694762073642,-0.0,1.0,hold
127,2020-07-08,0,0,0.0100600327219018,0.0,1.0,hold
128,2020-07-09,0,0,-0.0041985110954393,-0.0,1.0,hold
129,2020-07-10,0,0,0.0032178891492418,0.0,1.0,hold
130,2020-07-13,0,0,-0.0180834960154004,-0.0,1.0,hold
131,2020-07-14,0,0,0.0010229309240368,0.0,1.0,hold
132,2020-07-15,0,0,0.0114661616621005,0.0,1.0,hold
133,2020-07-16,0,0,0.0150605912558696,0.0,1.0,hold
134,2020-07-17,0,0,0.0110533217609316,0.0,1.0,hold
135,2020-07-20,0,0,0.0127061568657644,0.0,1.0,hold
136,2020-07-21,0,0,-0.0026563094918139,-0.0,1.0,hold
137,2020-07-22,0,0,0.0074421598588463,0.0,1.0,hold
138,2020-07-23,0,0,-0.0018991484351116,-0.0,1.0,hold
139,2020-07-24,0,0,-0.0055699256988469,-0.0,1.0,hold
140,2020-07-27,0,0,0.0151592736988444,0.0,1.0,hold
141,2020-07-28,0,0,-0.0086456143286032,-0.0,1.0,hold
142,2020-07-29,0,0,-0.0089887146807479,-0.0,1.0,hold
143,2020-07-30,0,0,-0.0025851023723058,-0.0,1.0,hold
144,2020-07-31,0,0,-0.0164222155452939,-0.0,1.0,hold
145,2020-08-03,0,0,0.0186979321613793,0.0,1.0,hold
146,2020-08-04,0,0,0.0005768586219327,0.0,1.0,hold
147,2020-08-05,0,0,0.0088725546683743,0.0,1.0,hold
148,2020-08-06,0,0,0.001241002448872,0.0,1.0,hold
149,2020-08-07,0,0,0.005002705259437,0.0,1.0,hold
150,2020-08-10,0,0,0.0046449787767293,0.0,1.0,hold
151,2020-08-11,0,0,-0.0012452735151247,-0.0,1.0,hold
152,2020-08-12,0,0,-0.000703034473301,-0.0,1.0,hold
153,2020-08-13,0,0,-0.0108004373788689,-0.0,1.0,hold
154,2020-08-14,0,0,0.0061457110453491,0.0,1.0,hold
155,2020-08-17,0,0,0.0122920579350753,0.0,1.0,hold
156,2020-08-18,0,0,0.0020246002135075,0.0,1.0,hold
157,2020-08-19,0,0,-0.008432399987605,-0.0,1.0,hold
158,2020-08-20,0,0,0.0052509160938571,0.0,1.0,hold
159,2020-08-21,0,0,0.0083410064718865,0.0,1.0,hold
160,2020-08-24,0,0,0.0005058064691958,0.0,1.0,hold
161,2020-08-25,0,0,0.0067423225064831,0.0,1.0,hold
162,2020-08-26,0,0,0.0008355606212675,0.0,1.0,hold
163,2020-08-27,0,0,0.0076431956549949,0.0,1.0,hold
164,2020-08-28,0,0,-0.0223307478019462,-0.0,1.0,hold
165,2020-08-31,0,0,0.0072667398463226,0.0,1.0,hold
166,2020-09-01,0,0,0.0056450382511279,0.0,1.0,hold
167,2020-09-02,0,0,-0.0006545127600779,-0.0,1.0,hold
168,2020-09-03,0,0,-0.0167947449485598,-0.0,1.0,hold
169,2020-09-04,0,0,0.0018705202595032,0.0,1.0,hold
170,2020-09-07,0,0,-0.0033201259317187,-0.0,1.0,hold
171,2020-09-08,0,0,-0.0034769279675166,-0.0,1.0,hold
172,2020-09-09,0,0,0.0151844298634509,0.0,1.0,hold
173,2020-09-10,0,0,0.0013276149365679,0.0,1.0,hold
174,2020-09-11,0,0,-0.0021283524468515,-0.0,1.0,hold
175,2020-09-14,0,0,0.0071459479106903,0.0,1.0,hold
176,2020-09-15,0,0,0.0071820376506051,0.0,1.0,hold
177,2020-09-16,0,0,-0.0076220272911209,-0.0,1.0,hold
178,2020-09-17,0,0,-0.0009681588767627,-0.0,1.0,hold
179,2020-09-18,0,0,-0.0221122548386738,-0.0,1.0,hold
180,2020-09-21,0,0,-0.0086128603263573,-0.0,1.0,hold
181,2020-09-22,0,0,-0.0019545871070447,-0.0,1.0,hold
182,2020-09-23,0,0,-0.0293122720965164,-0.0,1.0,hold
183,2020-09-24,0,0,0.0226457884823545,0.0,1.0,hold
184,2020-09-25,0,0,0.0160448681873712,0.0,1.0,hold
185,2020-09-28,0,0,-0.0004586409458945,-0.0,1.0,hold
186,2020-09-29,0,0,0.0022410013176423,0.0,1.0,hold
187,2020-09-30,0,0,0.0150610927327836,0.0,1.0,hold
188,2020-10-01,0,0,0.0075676439490797,0.0,1.0,hold
189,2020-10-05,0,0,0.0138264754746197,0.0,1.0,hold
190,2020-10-06,0,0,0.0065551872847253,0.0,1.0,hold
191,2020-10-07,0,0,0.0081566766068399,0.0,1.0,hold
192,2020-10-08,0,0,0.0067260903253916,0.0,1.0,hold
193,2020-10-09,0,0,0.0014058853909966,0.0,1.0,hold
194,2020-10-12,0,0,0.0002975290843887,0.0,1.0,hold
195,2020-10-13,0,0,0.0030625333853533,0.0,1.0,hold
196,2020-10-14,0,0,-0.0242836008583533,-0.0,1.0,hold
197,2020-10-15,0,0,0.007028949362235,0.0,1.0,hold
198,2020-10-16,0,0,0.0094027696218492,0.0,1.0,hold
199,2020-10-19,0,0,0.0020003285078973,0.0,1.0,hold
200,2020-10-20,0,0,0.0034337457642519,0.0,1.0,hold
201,2020-10-21,0,0,-0.0034512817819539,-0.0,1.0,hold
202,2020-10-22,0,0,0.0028495402835257,0.0,1.0,hold
203,2020-10-23,0,0,-0.0136290733045432,-0.0,1.0,hold
204,2020-10-26,0,0,0.0103376083469652,0.0,1.0,hold
205,2020-10-27,0,0,-0.0134406089457635,-0.0,1.0,hold
206,2020-10-28,0,0,-0.0050129421843609,-0.0,1.0,hold
207,2020-10-29,0,0,-0.0024333734223676,-0.0,1.0,hold
208,2020-10-30,0,0,0.0022976361491175,0.0,1.0,hold
209,2020-11-02,0,0,0.0123701901631991,0.0,1.0,hold
210,2020-11-03,0,0,0.008041647267956,0.0,1.0,hold
211,2020-11-04,0,0,0.0177855989156905,0.0,1.0,hold
212,2020-11-05,0,0,0.0118190145712895,0.0,1.0,hold
213,2020-11-06,0,0,0.0161046355374614,0.0,1.0,hold
214,2020-11-09,0,0,0.0136465071043638,0.0,1.0,hold
215,2020-11-10,0,0,0.0093460415087203,0.0,1.0,hold
216,2020-11-11,0,0,-0.0045768215253314,-0.0,1.0,hold
217,2020-11-12,0,0,0.0022969703307613,0.0,1.0,hold
218,2020-11-13,0,0,0.0121266198083733,0.0,1.0,hold
219,2020-11-17,0,0,0.0049750511655721,0.0,1.0,hold
220,2020-11-18,0,0,-0.0128726686134137,-0.0,1.0,hold
221,2020-11-19,0,0,0.0068393094137191,0.0,1.0,hold
222,2020-11-20,0,0,0.005241475198302,0.0,1.0,hold
223,2020-11-23,0,0,0.0099563448098976,0.0,1.0,hold
224,2020-11-24,0,0,-0.0150706804680923,-0.0,1.0,hold
225,2020-11-25,0,0,0.0100012136399767,0.0,1.0,hold
226,2020-11-26,0,0,-0.0013898363507738,-0.0,1.0,hold
227,2020-11-27,0,0,0.0108026946873185,0.0,1.0,hold
228,2020-12-01,0,0,0.0003585458429504,0.0,1.0,hold
229,2020-12-02,0,0,0.00153658492994,0.0,1.0,hold
230,2020-12-03,0,0,0.0094906623588735,0.0,1.0,hold
231,2020-12-04,0,0,0.0073311332494399,0.0,1.0,hold
232,2020-12-07,0,0,0.0027853318093331,0.0,1.0,hold
233,2020-12-08,0,0,0.0101657522858669,0.0,1.0,hold
234,2020-12-09,0,0,-0.0037548548058806,-0.0,1.0,hold
235,2020-12-10,0,0,0.0026375585350264,0.0,1.0,hold
236,2020-12-11,0,0,0.0032781762806703,0.0,1.0,hold
237,2020-12-14,0,0,0.0007153791977927,0.0,1.0,hold
238,2020-12-15,0,0,0.008464907059269,0.0,1.0,hold
239,2020-12-16,0,0,0.0042389293905504,0.0,1.0,hold
240,2020-12-17,0,0,0.0014445849987885,0.0,1.0,hold
241,2020-12-18,0,0,-0.0314049525779333,-0.0,1.0,hold
242,2020-12-21,0,0,0.0103462838766079,0.0,1.0,hold
243,2020-12-22,0,0,0.0100101591857162,0.0,1.0,hold
244,2020-12-23,0,0,0.0108925303747413,0.0,1.0,hold
245,2020-12-24,0,0,0.0090150513891666,0.0,1.0,hold
246,2020-12-28,0,0,0.0042815942411449,0.0,1.0,hold
247,2020-12-29,0,0,0.0035420946069744,0.0,1.0,hold
248,2020-12-30,0,0,-1.4318125132972703e-05,-0.0,1.0,hold
249,2020-12-31,0,0,0.0026284263414808,0.0,1.0,hold
250,2021-01-01,0,0,0.0081606727271106,0.0,1.0,hold
251,2021-01-04,0,0,0.0047123808655142,0.0,1.0,hold
252,2021-01-05,0,0,-0.0037501320469031,-0.0,1.0,hold
253,2021-01-06,0,0,-0.000629169612088,-0.0,1.0,hold
254,2021-01-07,0,0,0.014847223590326,0.0,1.0,hold
255,2021-01-08,0,0,0.0095837181341371,0.0,1.0,hold
256,2021-01-11,0,0,0.0054333140242324,0.0,1.0,hold
257,2021-01-12,0,0,9.609083312889231e-05,0.0,1.0,hold
258,2021-01-13,0,0,0.002111247340323,0.0,1.0,hold
259,2021-01-14,0,0,-0.0110923441582015,-0.0,1.0,hold
260,2021-01-15,0,0,-0.0105586501425666,-0.0,1.0,hold
261,2021-01-18,0,0,0.0167947308170628,0.0,1.0,hold
262,2021-01-19,0,0,0.008508265623863,0.0,1.0,hold
263,2021-01-20,0,0,-0.0037112802046228,-0.0,1.0,hold
264,2021-01-21,0,0,-0.0149721716475961,-0.0,1.0,hold
265,2021-01-22,0,0,-0.0092541693433081,-0.0,1.0,hold
266,2021-01-25,0,0,-0.0190604880418779,-0.0,1.0,hold
267,2021-01-27,0,0,-0.0107356502819043,-0.0,1.0,hold
268,2021-01-28,0,0,-0.0132404223540728,-0.0,1.0,hold
269,2021-01-29,0,0,0.0474235111013383,0.0,1.0,hold
270,2021-02-01,0,0,0.0256735714819573,0.0,1.0,hold
271,2021-02-02,0,0,0.0097011226717231,0.0,1.0,hold
272,2021-02-03,0,0,0.0071467580293813,0.0,1.0,hold
273,2021-02-04,0,0,0.0019199973566108,0.0,1.0,hold
274,2021-02-05,0,0,0.0128348027329681,0.0,1.0,hold
275,2021-02-08,0,0,-0.0004300136336804,-0.0,1.0,hold
276,2021-02-09,0,0,-0.0001853034041081,-0.0,1.0,hold
277,2021-02-10,0,0,0.0044219246475027,0.0,1.0,hold
278,2021-02-11,0,0,-0.0006590524229219,-0.0,1.0,hold
279,2021-02-12,0,0,0.0099846598415338,0.0,1.0,hold
280,2021-02-15,0,0,-8.162092525865194e-05,-0.0,1.0,hold
281,2021-02-16,0,0,-0.0068273186874309,-0.0,1.0,hold
282,2021-02-17,0,0,-0.0059143128695843,-0.0,1.0,hold
283,2021-02-18,0,0,-0.0090747170630297,-0.0,1.0,hold
284,2021-02-19,0,0,-0.0204281745915864,-0.0,1.0,hold
285,2021-02-22,0,0,0.0021872625461001,0.0,1.0,hold
286,2021-02-23,0,0,0.0186431824578623,0.0,1.0,hold
287,2021-02-24,0,0,0.0076992130139501,0.0,1.0,hold
288,2021-02-25,0,0,-0.0376356932475859,-0.0,1.0,hold
289,2021-02-26,0,0,0.0159953891187234,0.0,1.0,hold
290,2021-03-01,0,0,0.0106729853417877,0.0,1.0,hold
291,2021-03-02,0,0,0.0218846987116321,0.0,1.0,hold
292,2021-03-03,0,0,-0.0108129305241382,-0.0,1.0,hold
293,2021-03-04,0,0,-0.0094591045289524,-0.0,1.0,hold
294,2021-03-05,0,0,0.0012117060677612,0.0,1.0,hold
295,2021-03-08,0,0,0.0095077756017913,0.0,1.0,hold
296,2021-03-09,0,0,0.0050600998838219,0.0,1.0,hold
297,2021-03-10,0,0,-0.0094795062357636,-0.0,1.0,hold
298,2021-03-12,0,0,-0.006749419963093,-0.0,1.0,hold
299,2021-03-15,0,0,-0.0012759841044576,-0.0,1.0,hold
300,2021-03-16,0,0,-0.0126857598628687,-0.0,1.0,hold
301,2021-03-17,0,0,-0.0111029730717429,-0.0,1.0,hold
302,2021-03-18,0,0,0.0127869428260285,0.0,1.0,hold
303,2021-03-19,0,0,-0.0005154374236977,-0.0,1.0,hold
304,2021-03-22,0,0,0.0053167399974314,0.0,1.0,hold
305,2021-03-23,0,0,-0.0179111769942118,-0.0,1.0,hold
306,2021-03-24,0,0,-0.0154301891468089,-0.0,1.0,hold
307,2021-03-25,0,0,0.0127330319296232,0.0,1.0,hold
308,2021-03-26,0,0,0.0232848158675504,0.0,1.0,hold
309,2021-03-30,0,0,-0.0104006990943323,-0.0,1.0,hold
310,2021-03-31,0,0,0.0120245741669184,0.0,1.0,hold
311,2021-04-01,0,0,-0.015439860548026,-0.0,1.0,hold
312,2021-04-05,0,0,0.0031220672452334,0.0,1.0,hold
313,2021-04-06,0,0,0.0092314369658119,0.0,1.0,hold
314,2021-04-07,0,0,0.0036945688638336,0.0,1.0,hold
315,2021-04-08,0,0,-0.0026187118170183,-0.0,1.0,hold
316,2021-04-09,0,0,-0.0353255893040076,-0.0,1.0,hold
317,2021-04-12,0,0,0.0135561955060299,0.0,1.0,hold
318,2021-04-13,0,0,0.0052844845607746,0.0,1.0,hold
319,2021-04-15,0,0,0.0024962821650071,0.0,1.0,hold
320,2021-04-16,0,0,-0.0176769785548196,-0.0,1.0,hold
321,2021-04-19,0,0,-0.004390823034999,-0.0,1.0,hold
322,2021-04-20,0,0,0.0076767575754221,0.0,1.0,hold
323,2021-04-22,0,0,-0.0044981330537942,-0.0,1.0,hold
324,2021-04-23,0,0,0.0100165182871698,0.0,1.0,hold
325,2021-04-26,0,0,0.011601643402658,0.0,1.0,hold
326,2021-04-27,0,0,0.014433855260107,0.0,1.0,hold
327,2021-04-28,0,0,0.0020418099664161,0.0,1.0,hold
328,2021-04-29,0,0,-0.0177108120451774,-0.0,1.0,hold
329,2021-04-30,0,0,0.0002085134632017,0.0,1.0,hold
330,2021-05-03,0,0,-0.0094061074234402,-0.0,1.0,hold
331,2021-05-04,0,0,0.0083709591539336,0.0,1.0,hold
332,2021-05-05,0,0,0.0073164109749706,0.0,1.0,hold
333,2021-05-06,0,0,0.0066792477481554,0.0,1.0,hold
334,2021-05-07,0,0,0.0080414227481215,0.0,1.0,hold
335,2021-05-10,0,0,-0.0061302011912188,-0.0,1.0,hold
336,2021-05-11,0,0,-0.0103866808073666,-0.0,1.0,hold
337,2021-05-12,0,0,-0.0012724250884564,-0.0,1.0,hold
338,2021-05-14,0,0,0.0167157604819725,0.0,1.0,hold
339,2021-05-17,0,0,0.012393443335275,0.0,1.0,hold
340,2021-05-18,0,0,-0.0051594324081388,-0.0,1.0,hold
341,2021-05-19,0,0,-0.0082567760609306,-0.0,1.0,hold
342,2021-05-20,0,0,0.0180631356749747,0.0,1.0,hold
343,2021-05-21,0,0,0.0014761086049899,0.0,1.0,hold
344,2021-05-24,0,0,0.0007073438653115,0.0,1.0,hold
345,2021-05-25,0,0,0.0061150215048646,0.0,1.0,hold
346,2021-05-26,0,0,0.0023788211965458,0.0,1.0,hold
347,2021-05-27,0,0,0.006376433707514,0.0,1.0,hold
348,2021-05-28,0,0,0.0095330880357249,0.0,1.0,hold
349,2021-05-31,0,0,-0.0005101904286871,-0.0,1.0,hold
350,2021-06-01,0,0,8.67158252806366e-05,0.0,1.0,hold
351,2021-06-02,0,0,0.0073284506253876,0.0,1.0,hold
352,2021-06-03,0,0,-0.0012810173052479,-0.0,1.0,hold
353,2021-06-04,0,0,0.0051945814919991,0.0,1.0,hold
354,2021-06-07,0,0,-0.0007333060957773,-0.0,1.0,hold
355,2021-06-08,0,0,-0.0066549769442125,-0.0,1.0,hold
356,2021-06-09,0,0,0.006549286916079,0.0,1.0,hold
357,2021-06-10,0,0,0.0039141306333496,0.0,1.0,hold
358,2021-06-11,0,0,0.0007911718082738,0.0,1.0,hold
359,2021-06-14,0,0,0.0036302135450976,0.0,1.0,hold
360,2021-06-15,0,0,-0.0064086327528081,-0.0,1.0,hold
361,2021-06-16,0,0,-0.0048295020472909,-0.0,1.0,hold
362,2021-06-17,0,0,-0.0005130696464038,-0.0,1.0,hold
363,2021-06-18,0,0,0.0040265882096546,0.0,1.0,hold
364,2021-06-21,0,0,0.0016670371193598,0.0,1.0,hold
365,2021-06-22,0,0,-0.0054397492312691,-0.0,1.0,hold
366,2021-06-23,0,0,0.0065978407983298,0.0,1.0,hold
367,2021-06-24,0,0,0.0044266891189239,0.0,1.0,hold
368,2021-06-25,0,0,-0.0028782098242977,-0.0,1.0,hold
369,2021-06-28,0,0,-0.0041891404314852,-0.0,1.0,hold
370,2021-06-29,0,0,-0.0017112919035373,-0.0,1.0,hold
371,2021-06-30,0,0,-0.002639697229908,-0.0,1.0,hold
372,2021-07-01,0,0,0.0026913389867666,0.0,1.0,hold
373,2021-07-02,0,0,0.007133188273225,0.0,1.0,hold
374,2021-07-05,0,0,-0.0010167521731027,-0.0,1.0,hold
375,2021-07-06,0,0,0.0038816171589777,0.0,1.0,hold
376,2021-07-07,0,0,-0.0095562557277451,-0.0,1.0,hold
377,2021-07-08,0,0,-0.0024224839292732,-0.0,1.0,hold
378,2021-07-09,0,0,0.0001784474449868,0.0,1.0,hold
379,2021-07-12,0,0,0.0076309854951284,0.0,1.0,hold
380,2021-07-13,0,0,0.0026308921169333,0.0,1.0,hold
381,2021-07-14,0,0,0.0044310723280038,0.0,1.0,hold
382,2021-07-15,0,0,-5.0225736783704455e-05,-0.0,1.0,hold
383,2021-07-16,0,0,-0.0107389122803617,-0.0,1.0,hold
384,2021-07-19,0,0,-0.0076369809214345,-0.0,1.0,hold
385,2021-07-20,0,0,0.0122792331234495,0.0,1.0,hold
386,2021-07-22,0,0,0.0020222383267853,0.0,1.0,hold
387,2021-07-23,0,0,-0.0019929055322251,-0.0,1.0,hold
388,2021-07-26,0,0,-0.0049290812026508,-0.0,1.0,hold
389,2021-07-27,0,0,-0.0023528988583426,-0.0,1.0,hold
390,2021-07-28,0,0,0.0043954449546468,0.0,1.0,hold
391,2021-07-29,0,0,-0.0009760394990868,-0.0,1.0,hold
392,2021-07-30,0,0,0.0077460001364197,0.0,1.0,hold
393,2021-08-02,0,0,0.0154609558824161,0.0,1.0,hold
394,2021-08-03,0,0,0.0079382424678022,0.0,1.0,hold
395,2021-08-04,0,0,0.0022018725316477,0.0,1.0,hold
396,2021-08-05,0,0,-0.0034612335015614,-0.0,1.0,hold
397,2021-08-06,0,0,0.0012347307242392,0.0,1.0,hold
398,2021-08-09,0,0,0.0013439090538649,0.0,1.0,hold
399,2021-08-10,0,0,0.0001320870680521,0.0,1.0,hold
400,2021-08-11,0,0,0.0050453954843463,0.0,1.0,hold
401,2021-08-12,0,0,0.0100644823408473,0.0,1.0,hold
402,2021-08-13,0,0,0.0020540242770237,0.0,1.0,hold
403,2021-08-16,0,0,0.0031122785775283,0.0,1.0,hold
404,2021-08-17,0,0,-0.0027536023181795,-0.0,1.0,hold
405,2021-08-18,0,0,-0.0071428984006249,-0.0,1.0,hold
406,2021-08-20,0,0,0.0027931806783987,0.0,1.0,hold
407,2021-08-23,0,0,0.0077683620836017,0.0,1.0,hold
408,2021-08-24,0,0,0.0006045728309951,0.0,1.0,hold
409,2021-08-25,0,0,0.0001352598309651,0.0,1.0,hold
410,2021-08-26,0,0,0.00410526158848,0.0,1.0,hold
411,2021-08-27,0,0,0.0135198365217041,0.0,1.0,hold
412,2021-08-30,0,0,0.0118804461754233,0.0,1.0,hold
